Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
073010,KR7073010001,케이에스피,KOSDAQ,벤처기업부,1737,1,56,3.33,1690,1748,1683,80155,137807977,62865950409,36192257,KSQ
024940,KR7024940009,PN풍년,KOSDAQ,벤처기업부,6260,1,110,1.79,6050,6270,6050,75701,467689260,62600000000,10000000,KSQ
038060,KR7038060000,루멘스,KOSDAQ,중견기업부,1300,1,32,2.52,1262,1335,1262,613861,806332688,62533989700,48103069,KSQ
041520,KR7041520008,이라이콤,KOSDAQ,우량기업부,5130,1,60,1.18,5070,5200,5050,42380,217139640,62528184900,12188730,KSQ
080520,KR7080520000,오디텍,KOSDAQ,벤처기업부,5320,1,90,1.72,5210,5370,5190,98296,520134670,62491959880,11746609,KSQ
010660,KR7010660009,화천기계,KOSPI,,2840,1,85,3.09,2725,2890,2720,246113,692654415,62480000000,22000000,STK
263540,KR7263540007,어스앤에어로스페이스,KOSDAQ,투자주의환기종목(소속부없음),5950,0,0,0.0,0,0,0,0,0,62439841450,10494091,KSQ
114450,KR7114450000,KPX생명과학,KOSDAQ,중견기업부,4155,2,-5,-0.12,4090,4165,4075,28212,115871400,62325000000,15000000,KSQ
019660,KR7019660000,글로본,KOSDAQ,중견기업부,1789,2,-20,-1.11,1834,1835,1772,61949,110947425,62240644594,34790746,KSQ
224110,KR7224110007,에이텍티앤,KOSDAQ,벤처기업부,11640,1,520,4.68,10960,12670,10930,403784,4798477170,62157600000,5340000,KSQ
169330,KR7169330008,엠브레인,KOSDAQ,중견기업부,3410,1,65,1.94,3300,3415,3300,35690,120630415,62017390380,18186918,KSQ
039420,KR7039420005,케이엘넷,KOSDAQ,중견기업부,2565,1,20,0.79,2545,2575,2510,137443,351377520,61956882450,24154730,KSQ
256150,KR7256150004,한독크린텍,KOSDAQ,벤처기업부,7380,1,130,1.79,7300,7390,7260,16832,123242360,61955100000,8395000,KSQ
219550,KR7219550001,디와이디,KOSDAQ,투자주의환기종목(소속부없음),1199,1,9,0.76,1194,1228,1160,817109,977930385,61924823741,51647059,KSQ
217190,KR7217190008,제너셈,KOSDAQ,벤처기업부,7060,1,230,3.37,6630,7150,6630,126297,887101940,61910368440,8769174,KSQ
311390,KR7311390009,네오크레마,KOSDAQ,벤처기업부,7700,2,-80,-1.03,7700,7810,7650,41183,317639250,61881781500,8036595,KSQ
101240,KR7101240000,씨큐브,KOSDAQ,벤처기업부,6100,1,30,0.49,6070,6130,6000,32228,194831980,61842922400,10138184,KSQ
368970,KR7368970000,오에스피,KOSDAQ,벤처기업부,6610,2,-100,-1.49,6770,6770,6560,154277,1025616770,61778117600,9346160,KSQ
388790,KR7388790008,라이콤,KOSDAQ,벤처기업부,2165,2,-75,-3.35,2205,2260,2160,128480,280231605,61732658450,28513930,KSQ
066910,KR7066910001,손오공,KOSDAQ,중견기업부,2270,2,-20,-0.87,2270,2270,2215,344000,771674310,61701312650,27181195,KSQ
123750,KR7123750002,알톤스포츠,KOSDAQ,벤처기업부,4840,2,-10,-0.21,4810,4945,4640,643297,3077383515,61692077480,12746297,KSQ
143210,KR7143210003,핸즈코퍼레이션,KOSPI,,2820,1,20,0.71,2790,2820,2785,9744,27286210,61654415760,21863268,STK
159910,KR7159910009,스킨앤스킨,KOSDAQ,중견기업부,174,1,8,4.82,166,175,162,3189482,534666022,61622230326,354150749,KSQ
307280,KR7307280008,원바이오젠,KOSDAQ,벤처기업부,1690,1,8,0.48,1682,1700,1672,75190,126624802,61607949520,36454408,KSQ
177350,KR7177350006,베셀,KOSDAQ,중견기업부,4680,1,130,2.86,4535,4680,4450,367007,1687147325,61590643920,13160394,KSQ
019180,KR7019180009,티에이치엔,KOSPI,,3415,1,45,1.34,3370,3420,3360,37342,127009375,61470000000,18000000,STK
010280,KR7010280006,쌍용정보통신,KOSDAQ,중견기업부,961,1,12,1.26,949,963,925,262237,250491155,61469436674,63964034,KSQ
279600,KR7279600001,미디어젠,KOSDAQ,기술성장기업부,13100,2,-360,-2.67,13230,13400,13050,48781,642403690,61370631100,4684781,KSQ
323280,KR7323280008,태성,KOSDAQ,벤처기업부,2430,1,135,5.88,2295,2435,2290,1059039,2532191775,61326468900,25237230,KSQ
078935,KR7078931003,GS우,KOSPI,,34300,1,250,0.73,33950,34600,33950,3378,115337000,61219531800,1784826,STK
297570,KR7297570004,알로이스,KOSDAQ,벤처기업부,1764,1,67,3.95,1675,1793,1674,388956,683129453,61071828552,34621218,KSQ
254120,KR7254120009,자비스,KOSDAQ,기술성장기업부,2750,1,45,1.66,2790,2980,2705,836840,2341431145,61001096750,22182217,KSQ
053950,KR7053950002,경남제약,KOSDAQ,중견기업부,1720,1,4,0.23,1720,1726,1708,97439,167288250,60952321120,35437396,KSQ
038950,KR7038950002,파인디지털,KOSDAQ,벤처기업부,5960,1,170,2.94,5800,5980,5800,47486,280824720,60856159400,10210765,KSQ
058110,KR7058110008,멕아이씨에스,KOSDAQ,기술성장기업부,3790,2,-15,-0.39,3770,3895,3750,77620,294956800,60831508700,16050530,KSQ
189860,KR7189860000,서전기전,KOSDAQ,벤처기업부,6240,1,100,1.63,6140,6260,6100,75094,463911280,60520387200,9698780,KSQ
317120,KR7317120004,라닉스,KOSDAQ,기술성장기업부,6260,1,120,1.95,6050,6300,6020,78290,487975030,60471600000,9660000,KSQ
013810,KR7013810007,스페코,KOSDAQ,중견기업부,4120,1,110,2.74,4035,4135,4000,68459,279492345,60380536400,14655470,KSQ
024830,KR7024830002,세원물산,KOSDAQ,중견기업부,7210,1,90,1.26,7120,7230,7120,2359,16924700,60203500000,8350000,KSQ
092780,KR7092780006,동양피스톤,KOSPI,,4570,1,45,0.99,4525,4595,4505,15649,71101305,60179862200,13168460,STK
084180,KR7084180009,수성샐바시온,KOSDAQ,중견기업부,818,3,0,0.0,815,826,811,430054,351851508,60165208800,73551600,KSQ
119850,KR7119850006,지엔씨에너지,KOSDAQ,우량기업부,3655,1,105,2.96,3500,3675,3500,44700,162054700,60120762395,16448909,KSQ
012170,KR7012170007,아센디오,KOSPI,,710,2,-5,-0.7,720,720,700,136252,96010918,60059487880,84590828,STK
200780,KR7200780005,비씨월드제약,KOSDAQ,투자주의환기종목(소속부없음),6720,2,-80,-1.18,6790,6830,6700,17643,119291790,59756820480,8892384,KSQ
051380,KR7051380004,피씨디렉트,KOSDAQ,우량기업부,7770,2,-30,-0.38,7860,7890,7760,52204,407400290,59596179720,7670036,KSQ
050860,KR7050860006,아세아텍,KOSDAQ,중견기업부,2640,1,30,1.15,2580,2650,2580,78612,205842190,59400000000,22500000,KSQ
040350,KR7040350001,큐로컴,KOSDAQ,벤처기업부,471,2,-63,-11.8,534,535,469,1875050,923430173,59333505312,125973472,KSQ
046940,KR7046940003,우원개발,KOSDAQ,우량기업부,3280,1,60,1.86,3245,3280,3220,56698,184208865,59283868000,18074350,KSQ
000105,KR7000101006,유한양행우,KOSPI,,50200,2,-100,-0.2,50300,50500,50100,453,22761500,59283188000,1180940,STK
004870,KR7004870002,티웨이홀딩스,KOSPI,,541,1,11,2.08,527,549,527,175917,95387095,59224442347,109472167,STK
347700,KR7347700007,라이프시맨틱스,KOSDAQ,기술성장기업부,5780,2,-50,-0.86,5700,5990,5700,26218,151877430,59117551000,10227950,KSQ
012200,KR7012200002,계양전기,KOSPI,,2170,2,-30,-1.36,2225,2225,2155,21953,47715445,59073538930,27222829,STK
060540,KR7060540002,에스에이티,KOSDAQ,중견기업부,2260,1,45,2.03,2220,2260,2175,114820,254533800,59061271560,26133306,KSQ
043260,KR7043260009,성호전자,KOSDAQ,우량기업부,1105,1,25,2.31,1062,1114,1060,229785,249359582,59012949320,53405384,KSQ
356890,KR7356890004,싸이버원,KOSDAQ,벤처기업부,12400,1,240,1.97,12050,12400,12050,35950,441591710,58927652000,4752230,KSQ
094860,KR7094860004,네오리진,KOSDAQ,벤처기업부,562,1,7,1.26,541,571,539,337798,187738149,58706393550,104459775,KSQ
006200,KR7006200000,한국전자홀딩스,KOSPI,,1254,1,41,3.38,1214,1300,1214,2002995,2527082219,58691132544,46803136,STK
008830,KR7008830002,대동기어,KOSDAQ,중견기업부,6520,1,140,2.19,6260,6600,6260,15546,100363590,58598630400,8987520,KSQ
005110,KR7005110002,한창,KOSPI,,738,1,38,5.43,670,745,670,1443825,1050230257,58594002984,79395668,STK
289860,KR7289860009,지슨,KONEX,일반기업부,3490,1,90,2.65,3680,3680,3400,6988,24507515,58541343760,16774024,KNX
363250,KR7363250002,진시스템,KOSDAQ,기술성장기업부,8440,2,-60,-0.71,8500,8500,8330,34360,288372000,58489031200,6929980,KSQ
204020,KR7204020002,그리티,KOSDAQ,중견기업부,2900,1,40,1.4,2845,2920,2840,42834,123411100,58427547000,20147430,KSQ
126640,KR7126640002,화신정공,KOSDAQ,우량기업부,1606,1,16,1.01,1589,1607,1588,103568,165481285,58416462522,36373887,KSQ
140520,KR7140520008,대창스틸,KOSDAQ,중견기업부,2760,1,90,3.37,2645,2765,2645,57029,154036695,58261510680,21109243,KSQ
139050,KR7139050009,시티랩스,KOSDAQ,중견기업부,549,2,-7,-1.26,556,563,538,331708,180895164,58248091323,106098527,KSQ
153490,KR7153490008,우리이앤엘,KOSDAQ,우량기업부,1131,1,232,25.81,893,1151,893,19674971,21274144020,58223880000,51480000,KSQ
290690,KR7290690007,소룩스,KOSDAQ,벤처기업부,7040,1,190,2.77,6850,7140,6850,50762,356714020,58128174720,8256843,KSQ
114630,KR7114630007,폴라리스우노,KOSDAQ,벤처기업부,911,1,11,1.22,893,913,893,791270,714354813,58048848942,63719922,KSQ
089140,KR7089140008,넥스턴바이오,KOSDAQ,벤처기업부,1483,2,-8,-0.54,1518,1518,1455,202897,301072389,58036094233,39134251,KSQ
033540,KR7033540006,파라텍,KOSDAQ,중견기업부,792,2,-8,-1.0,800,800,790,78688,62317213,57954900168,73175379,KSQ
007770,KR7007770001,한일화학,KOSDAQ,우량기업부,16510,3,0,0.0,16510,16590,16210,14974,245622090,57950100000,3510000,KSQ
043590,KR7043590009,크로바하이텍,KOSDAQ,중견기업부,1617,1,32,2.02,1585,1644,1538,723320,1159428615,57816874731,35755643,KSQ
317530,KR7317530004,캐리소프트,KOSDAQ,기술성장기업부,8280,2,-510,-5.8,8780,8780,8240,200609,1684244940,57638702880,6961196,KSQ
177830,KR7177830007,파버나인,KOSDAQ,벤처기업부,4030,1,40,1.0,3990,4045,3965,39333,157630315,57583674590,14288753,KSQ
021050,KR7021050000,서원,KOSPI,,1211,1,18,1.51,1199,1211,1185,124166,148617566,57491728490,47474590,STK
094840,KR7094840006,슈프리마에이치큐,KOSDAQ,벤처기업부,5490,1,20,0.37,5470,5490,5400,7216,39337660,57490401600,10471840,KSQ
043090,KR7043090000,엑서지21,KOSDAQ,투자주의환기종목(소속부없음),1154,2,-37,-3.11,1100,1188,1069,813774,916819055,57276574320,49633080,KSQ
062860,KR7062860002,티엘아이,KOSDAQ,관리종목(소속부없음),5800,0,0,0.0,0,0,0,0,0,57261776000,9872720,KSQ
046310,KR7046310009,백금T&A,KOSDAQ,중견기업부,3480,1,215,6.58,3230,3520,3230,192655,660933255,57136870680,16418641,KSQ
008370,KR7008370009,원풍,KOSDAQ,우량기업부,4760,2,-60,-1.24,4820,4820,4715,24877,118010655,57120000000,12000000,KSQ
232830,KR7232830000,시큐센,KONEX,일반기업부,5990,2,-20,-0.33,6000,6010,5900,3647,21732540,56959101680,9509032,KNX
052300,KR7052300001,초록뱀컴퍼니,KOSDAQ,중견기업부,480,1,15,3.23,470,483,466,560349,266587084,56952686400,118651430,KSQ
012280,KR7012280004,영화금속,KOSPI,,1065,2,-3,-0.28,1077,1081,1048,512798,545244453,56865147825,53394505,STK
115480,KR7115480006,씨유메디칼,KOSDAQ,벤처기업부,1179,1,26,2.25,1153,1192,1150,265635,310173056,56856753882,48224558,KSQ
039610,KR7039610001,화성밸브,KOSDAQ,중견기업부,5450,1,150,2.83,5340,5480,5340,65587,356768040,56736680000,10410400,KSQ
045060,KR7045060001,오공,KOSDAQ,우량기업부,3330,2,-20,-0.6,3300,3330,3280,16595,54785550,56416773420,16941974,KSQ
066360,KR7066360009,체리부로,KOSDAQ,중견기업부,1200,3,0,0.0,1183,1220,1183,70616,84625333,56247966000,46873305,KSQ
079970,KR7079970000,투비소프트,KOSDAQ,중견기업부,804,2,-11,-1.35,815,830,800,98327,79376355,56232328428,69940707,KSQ
003925,KR7003921004,남양유업우,KOSPI,,337000,1,15500,4.82,331000,338500,331000,325,109268000,56165094000,166662,STK
222980,KR7222980005,한국맥널티,KOSDAQ,벤처기업부,5090,1,80,1.6,4970,5100,4960,41557,208814905,56150248470,11031483,KSQ
153460,KR7153460001,네이블,KOSDAQ,벤처기업부,8590,1,10,0.12,8580,8700,8380,11773,99704180,56092820260,6530014,KSQ
277410,KR7277410007,인산가,KOSDAQ,벤처기업부,1730,1,5,0.29,1725,1740,1720,38799,66919451,56023193770,32383349,KSQ
049630,KR7049630007,재영솔루텍,KOSDAQ,중견기업부,682,1,6,0.89,676,687,669,375185,255151848,55900172284,81965062,KSQ
246250,KR7246250005,에스엘에스바이오,KONEX,일반기업부,8140,2,-30,-0.37,8010,8140,7950,1005,8040200,55886008420,6865603,KNX
050120,KR7050120005,ES큐브,KOSDAQ,중견기업부,4120,1,25,0.61,4055,4140,4055,11732,48148445,55884034320,13564086,KSQ
147760,KR7147760003,마이크로프랜드,KOSDAQ,벤처기업부,5160,1,165,3.3,4950,5170,4950,23536,119458290,55830508560,10819866,KSQ
095910,KR7095910006,에스에너지,KOSDAQ,중견기업부,2860,1,75,2.69,2765,2865,2765,161493,456085105,55782878580,19504503,KSQ
006805,KR7006801005,미래에셋증권우,KOSPI,,3955,2,-10,-0.25,3970,3980,3945,9701,38452690,55669591250,14075750,STK
038870,KR7038870002,에코바이오,KOSDAQ,중견기업부,4710,1,150,3.29,4505,4725,4505,24889,115606660,55597249770,11804087,KSQ
198080,KR7198080004,엔피디,KOSDAQ,우량기업부,2580,1,190,7.95,2390,2740,2390,1441819,3761181340,55560777300,21535185,KSQ
263810,KR7263810004,상신전자,KOSDAQ,중견기업부,3900,2,-35,-0.89,3935,3970,3880,156247,611530915,55554400200,14244718,KSQ
332370,KR7332370006,아이디피,KOSDAQ,중견기업부,4185,1,15,0.36,4170,4285,4125,51824,217526460,55550543310,13273726,KSQ
001275,KR7001271006,부국증권우,KOSPI,,18500,1,70,0.38,18590,18590,18500,215,3977770,55500000000,3000000,STK
023770,KR7023770001,플레이위드,KOSDAQ,중견기업부,6310,1,70,1.12,6290,6710,6290,32484,208956640,55318634200,8766820,KSQ
031860,KR7031860000,엔에스엔,KOSDAQ,중견기업부,638,1,6,0.95,650,657,622,1094587,698270226,55233011284,86572118,KSQ
258610,KR7258610005,케일럼,KOSDAQ,벤처기업부,2485,1,60,2.47,2425,2520,2340,106624,258341675,55034703570,22146762,KSQ
258790,KR7258790005,소프트캠프,KOSDAQ,벤처기업부,2200,1,10,0.46,2150,2230,2115,570762,1235251575,54980824800,24991284,KSQ
020760,KR7020760005,일진디스플,KOSPI,,1067,1,42,4.1,1027,1076,1025,245203,259578238,54965161647,51513741,STK
222110,KR7222110009,팬젠,KOSDAQ,기술성장기업부,5140,1,20,0.39,5120,5170,5080,8764,44960320,54883018200,10677630,KSQ
187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,5400,1,260,5.06,5130,5430,5120,282365,1496113070,54776763000,10143845,KSQ
122830,KR7122830003,원포유,KONEX,일반기업부,1670,1,85,5.36,1680,1821,1610,15796,26602798,54695814950,32751985,KNX
040610,KR7040610008,SG&G,KOSDAQ,중견기업부,1604,1,7,0.44,1596,1608,1585,55094,87818120,54675862384,34087196,KSQ
005750,KR7005750005,대림B&Co,KOSPI,,3275,1,25,0.77,3250,3285,3230,28018,91034205,54601586000,16672240,STK
001380,KR7001380005,SG글로벌,KOSPI,,1213,1,30,2.54,1183,1218,1183,27153,32451143,54541505459,44964143,STK
037760,KR7037760006,쎄니트,KOSDAQ,우량기업부,1611,3,0,0.0,1610,1615,1600,30808,49633361,54504835731,33832921,KSQ
067010,KR7067010009,이씨에스,KOSDAQ,벤처기업부,4430,2,-180,-3.9,4490,4530,4355,388668,1717915290,54462420000,12294000,KSQ
036170,KR7036170009,클라우드에어,KOSDAQ,중견기업부,887,1,28,3.26,859,888,848,205344,178277294,54431310262,61365626,KSQ
080010,KR7080010002,이상네트웍스,KOSDAQ,중견기업부,5430,1,20,0.37,5350,5460,5310,14149,76238650,54300000000,10000000,KSQ
181340,KR7181340001,이즈미디어,KOSDAQ,관리종목(소속부없음),2705,0,0,0.0,0,0,0,0,0,54259503030,20058966,KSQ
001810,KR7001810001,무림SP,KOSDAQ,중견기업부,2440,1,35,1.46,2405,2440,2390,33934,81904255,54015500000,22137500,KSQ
007610,KR7007610009,선도전기,KOSPI,,3000,0,0,0.0,0,0,0,0,0,54000000000,18000000,STK
129890,KR7129890000,앱코,KOSDAQ,벤처기업부,5320,1,230,4.52,5090,5370,5060,42228,222229280,53884588240,10128682,KSQ
005305,KR7005301007,롯데칠성우,KOSPI,,69500,1,2400,3.58,67100,69600,66400,532,36236400,53884045000,775310,STK
098120,KR7098120009,마이크로컨텍솔,KOSDAQ,벤처기업부,6480,1,200,3.18,6360,6530,6210,114845,739089790,53866723680,8312766,KSQ
059210,KR7059210005,메타바이오메드,KOSDAQ,벤처기업부,2255,1,10,0.45,2245,2270,2225,68247,152868870,53809601505,23862351,KSQ
032750,KR7032750002,삼진,KOSDAQ,우량기업부,7460,1,150,2.05,7670,7670,7320,261376,1959661390,53712000000,7200000,KSQ
127120,KR7127120004,디엔에이링크,KOSDAQ,기술성장기업부,3140,3,0,0.0,3005,3285,3005,98963,311410685,53674192880,17093692,KSQ
162120,KR7162120000,루켄테크놀러지스,KONEX,일반기업부,4880,1,60,1.24,4820,5000,4820,4259,20869915,53630887680,10989936,KNX
072990,KR7072990005,에이치시티,KOSDAQ,우량기업부,7580,1,10,0.13,7580,7620,7460,6664,50446970,53602106440,7071518,KSQ
005670,KR7005670005,푸드웰,KOSDAQ,우량기업부,5360,1,110,2.1,5250,5360,5230,9411,49908690,53600000000,10000000,KSQ
221980,KR7221980006,케이디켐,KOSDAQ,중견기업부,13250,1,250,1.92,13000,13270,13000,4361,57322000,53461100000,4034800,KSQ
900280,KYG1990V1041,골든센츄리,KOSDAQ,외국기업(소속부없음),260,1,4,1.56,255,260,251,3028009,774287323,53405114880,205404288,KSQ
318410,KR7318410008,비비씨,KOSDAQ,중견기업부,9590,1,190,2.02,9400,9650,9300,14451,136385180,53274780370,5555243,KSQ
190650,KR7190650002,코리아에셋투자증권,KOSDAQ,우량기업부,8330,1,240,2.97,8000,8350,8000,45929,377759950,53212040000,6388000,KSQ
089230,KR7089230007,THE E&M,KOSDAQ,중견기업부,292,1,2,0.69,287,296,282,724345,208522030,53198819496,182187738,KSQ
000725,KR7000721001,현대건설우,KOSPI,,50400,3,0,0.0,50200,50400,49850,2167,108576900,53156527200,1054693,STK
032980,KR7032980005,바이온,KOSDAQ,중견기업부,1446,1,56,4.03,1390,1485,1370,410412,593099754,53155165332,36760142,KSQ
017000,KR7017000001,신원종합개발,KOSDAQ,중견기업부,4550,1,100,2.25,4470,4570,4455,52525,237740790,53089522850,11668027,KSQ
006570,KR7006570006,대림통상,KOSPI,,3480,2,-40,-1.14,3520,3580,3480,10747,37675260,52983000000,15225000,STK
031310,KR7031310006,아이즈비전,KOSDAQ,중견기업부,3030,1,35,1.17,2985,3030,2980,85965,258688230,52970235780,17481926,KSQ
083640,KR7083640003,인콘,KOSDAQ,벤처기업부,910,1,62,7.31,849,956,849,3003566,2755214676,52812133920,58035312,KSQ
079170,KR7079170007,한창산업,KOSDAQ,중견기업부,10140,1,80,0.8,10110,10330,10060,33516,340680950,52728000000,5200000,KSQ
052460,KR7052460003,아이크래프트,KOSDAQ,중견기업부,3600,1,35,0.98,3640,3640,3500,77271,276450760,52588569600,14607936,KSQ
023150,KR7023150006,MH에탄올,KOSPI,,7120,2,-20,-0.28,7140,7160,7040,6283,44644240,52535105120,7378526,STK
053590,KR7053590006,한국테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),334,0,0,0.0,0,0,0,0,0,52484809098,157140147,KSQ
294630,KR7294630009,서남,KOSDAQ,기술성장기업부,2450,2,-125,-4.85,2570,2700,2330,4661320,11618433015,52403442000,21389160,KSQ
223310,KR7223310004,커머스마이너,KOSDAQ,관리종목(소속부없음),3320,0,0,0.0,0,0,0,0,0,52224831720,15730371,KSQ
203450,KR7203450002,유니온커뮤니티,KOSDAQ,벤처기업부,3555,1,15,0.42,3540,3595,3470,95975,339462480,52183869885,14679007,KSQ
195500,KR7195500004,마니커에프앤지,KOSDAQ,중견기업부,3275,1,65,2.02,3180,3275,3170,15196,49020285,52164200000,15928000,KSQ
263920,KR7263920001,휴엠앤씨,KOSDAQ,중견기업부,1060,1,4,0.38,1040,1066,1040,91833,96832203,51987842040,49045134,KSQ
212560,KR7212560007,네오오토,KOSDAQ,우량기업부,6600,2,-10,-0.15,6610,6610,6380,85763,553977610,51974755800,7874963,KSQ
131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,6970,1,100,1.46,6860,7090,6860,69341,485647990,51957795300,7454490,KSQ
038620,KR7038620001,위즈코프,KOSDAQ,중견기업부,778,1,6,0.78,775,781,765,147743,114569950,51773149770,66546465,KSQ
133820,KR7133820001,화인베스틸,KOSPI,,1738,1,33,1.94,1714,1758,1705,133598,230646309,51761013458,29781941,STK
007120,KR7007120009,미래아이앤지,KOSPI,,371,1,6,1.64,363,372,359,1800293,659879073,51724049804,139417924,STK
082660,KR7082660002,코스나인,KOSDAQ,중견기업부,831,1,37,4.66,820,845,781,2346697,1909405800,51632416632,62132872,KSQ
085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,1734,1,27,1.58,1690,1734,1687,157507,270722316,51475123446,29685769,KSQ
184230,KR7184230001,SGA솔루션즈,KOSDAQ,벤처기업부,949,1,10,1.06,932,954,932,126584,119558415,51423675576,54187224,KSQ
004920,KR7004920005,씨아이테크,KOSPI,,1101,2,-42,-3.67,1115,1168,1090,362581,406631032,51090098259,46403359,STK
200580,KR7200580009,메디쎄이,KONEX,일반기업부,13690,3,0,0.0,13990,13990,13690,199,2754060,51010021510,3726079,KNX
344860,KR7344860002,이노진,KOSDAQ,기술성장기업부,4240,2,-10,-0.24,4250,4300,4180,64234,271275775,51007200000,12030000,KSQ
221800,KR7221800006,유투바이오,KONEX,일반기업부,5040,2,-540,-9.68,5010,5240,4750,12835,61369055,50914281600,10102040,KNX
130500,KR7130500002,GH신소재,KOSDAQ,중견기업부,3490,1,30,0.87,3460,3500,3445,22126,77012015,50762231480,14545052,KSQ
065170,KR7065170003,비엘팜텍,KOSDAQ,중견기업부,569,1,63,12.45,510,613,510,4039824,2306890151,50624248071,88970559,KSQ
005820,KR7005820006,원림,KOSPI,,22000,1,150,0.69,21850,22000,21700,3853,84244750,50555340000,2297970,STK
051780,KR7051780005,큐로홀딩스,KOSDAQ,중견기업부,406,1,2,0.5,404,413,397,1351863,545686954,50515514700,124422450,KSQ
187220,KR7187220009,디티앤씨,KOSDAQ,벤처기업부,4315,2,-55,-1.26,4425,4430,4300,25265,110020265,50476960615,11698021,KSQ
104040,KR7104040001,대성파인텍,KOSDAQ,벤처기업부,1610,1,32,2.03,1555,1652,1555,354174,573496312,50395062410,31301281,KSQ
391060,KR7391060001,엔에이치스팩20호,KOSDAQ,SPAC(소속부없음),1975,1,5,0.25,1969,1980,1968,49496,97671528,50362500000,25500000,KSQ
046070,KR7046070009,코다코,KOSDAQ,관리종목(소속부없음),1286,2,-28,-2.13,1319,1325,1244,236586,303650373,50236633216,39064256,KSQ
000215,KR7000211003,DL우,KOSPI,,29750,3,0,0.0,29800,30000,29700,525,15640800,50161921250,1686115,STK
023960,KR7023960008,에쓰씨엔지니어링,KOSPI,,1602,1,32,2.04,1570,1690,1558,545610,886379562,50061466710,31249355,STK
197140,KR7197140007,디지캡,KOSDAQ,벤처기업부,5230,2,-100,-1.88,5330,5470,5230,114148,609124280,50016728440,9563428,KSQ
032960,KR7032960007,동일기연,KOSDAQ,중견기업부,13730,1,270,2.01,13460,13750,13390,9221,125070910,49910609500,3635150,KSQ
255220,KR7255220006,SG,KOSDAQ,중견기업부,1113,1,17,1.55,1085,1115,1081,65942,72280486,49814194857,44756689,KSQ
000040,KR7000040006,KR모터스,KOSPI,,517,1,9,1.77,510,530,496,782996,401763535,49703586405,96138465,STK
317240,KR7317240000,TS트릴리온,KOSDAQ,벤처기업부,525,3,0,0.0,512,556,512,560688,301070664,49585003125,94447625,KSQ
080470,KR7080470008,성창오토텍,KOSDAQ,중견기업부,6780,1,150,2.26,6630,6790,6630,21590,145225640,49494000000,7300000,KSQ
096610,KR7096610001,알에프세미,KOSDAQ,중견기업부,4550,1,175,4.0,4300,4620,4240,674072,3005094195,49475844600,10873812,KSQ
010770,KR7010770006,평화홀딩스,KOSPI,,3380,1,65,1.96,3330,3395,3320,21519,72358225,49434075080,14625466,STK
215790,KR7215790007,이노인스트루먼트,KOSDAQ,중견기업부,1227,1,23,1.91,1206,1227,1199,108202,131112443,49427423823,40283149,KSQ
059100,KR7059100008,아이컴포넌트,KOSDAQ,벤처기업부,6980,1,390,5.92,6590,7140,6590,126131,882391840,49354602800,7070860,KSQ
049470,KR7049470008,SGA,KOSDAQ,중견기업부,838,3,0,0.0,838,839,820,123510,102652014,49326564662,58862249,KSQ
006050,KR7006050009,국영지앤엠,KOSDAQ,중견기업부,1413,1,8,0.57,1405,1419,1400,57333,80656831,49306978359,34895243,KSQ
131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,1118,3,0,0.0,1114,1127,1110,98828,110170140,49192000000,44000000,KSQ
054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,829,1,57,7.38,770,834,770,953492,773023410,49022106725,59134025,KSQ
336040,KR7336040001,타스컴,KONEX,일반기업부,12000,1,80,0.67,11910,12300,11770,3145,37444290,49009596000,4084133,KNX
019770,KR7019770007,서연탑메탈,KOSDAQ,중견기업부,4205,1,135,3.32,4100,4205,4085,39747,165319285,48988250000,11650000,KSQ
021880,KR7021880000,메이슨캐피탈,KOSDAQ,중견기업부,319,1,6,1.92,310,326,309,450057,141963524,48546826152,152184408,KSQ
025530,KR7025530007,SJM홀딩스,KOSPI,,3250,1,100,3.17,3150,3800,3135,837564,2916405975,48535526000,14934008,STK
317770,KR7317770006,슈프리마아이디,KOSDAQ,벤처기업부,15830,1,40,0.25,15790,15920,15500,8756,137361120,48345136600,3054020,KSQ
252500,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,1165,1,12,1.04,1141,1177,1141,107801,125173498,48331644350,41486390,KSQ
024120,KR7024120008,KB오토시스,KOSDAQ,우량기업부,4195,1,120,2.94,4075,4230,4075,61089,255368985,48242500000,11500000,KSQ
002690,KR7002690006,동일제강,KOSPI,,2370,1,35,1.5,2330,2390,2325,144719,341064890,48111853200,20300360,STK
002420,KR7002420008,세기상사,KOSPI,,8650,2,-10,-0.12,8640,8700,8500,5256,45420080,48084035200,5558848,STK
054540,KR7054540000,삼영엠텍,KOSDAQ,중견기업부,3695,1,100,2.78,3520,3715,3520,56536,206080275,48035000000,13000000,KSQ
021650,KR7021650007,한국큐빅,KOSDAQ,중견기업부,2935,1,55,1.91,2880,2935,2850,25766,74294225,47988902405,16350563,KSQ
092600,KR7092600006,앤씨앤,KOSDAQ,벤처기업부,1910,2,-3,-0.16,1945,1945,1885,193807,369808808,47909517470,25083517,KSQ
